brancher concentration,motor concentration,linker concentration,avalanche time,time,mean displacement,rg,shape,density,clique number,average clustering,mean closeness,mean betweenness,assortativity,avalanche,prediction
0.02,0.5,0.01,420,410,29.940064380894498,0.33645155493924295,0.011858118384187,0.001536240259762,6,0.16182943765741598,0.0006955504327049999,8.64167836676009e-07,0.8238687962840601,0,0
0.02,0.5,0.01,430,420,30.3972051447622,0.333699318805405,0.01115466923357,0.0015380676671,4,0.163888888888889,0.0006829253996869999,7.922896493226759e-07,0.818123443681823,0,0
0.02,0.5,0.01,440,430,22.500213659534303,0.338329033657049,0.009798490925928001,0.001537055317904,5,0.168887792036854,0.000692932431258,8.91403025972464e-07,0.799955920169645,0,0
0.02,0.5,0.01,450,440,26.1132017740391,0.33620179529041105,0.00648101456823,0.0015400380617770003,4,0.173037037037037,0.000700853605712,9.233588291810041e-07,0.792807889154615,0,0
0.02,0.5,0.01,470,460,23.1102426942046,0.338857114583708,0.005662933352914001,0.0015335914567449998,4,0.16491489010081,0.0006817433668169999,8.07709677477938e-07,0.824120309092636,0,0
0.02,0.5,0.01,480,470,23.5368394057591,0.34152833727262,0.0037710112478459997,0.0015206666634009999,4,0.16064654461487698,0.0006778591687549999,9.12840257839374e-07,0.795798162649581,0,0
0.02,0.5,0.01,490,480,26.428840336283997,0.340894790998232,0.0018607058142220002,0.001538980467665,4,0.166218236173393,0.000718161953334,1.70882482069316e-06,0.7943302620720329,0,0
0.02,0.5,0.01,500,490,27.783308811125004,0.34068595378973904,0.001627947511437,0.001521943134316,4,0.163951957880882,0.000671853508516,8.77433456800239e-07,0.798400378822735,0,0
0.02,0.5,0.01,510,500,34.5025826650319,0.3384274216721889,0.00260639926337,0.0015379194161120001,4,0.16522593320235698,0.0007053027542960001,8.225558932306501e-07,0.7853587193351659,0,0
0.02,0.5,0.01,520,510,23.4652874694133,0.340451553518695,0.00362059142431,0.0015249852362279998,4,0.16625696492953101,0.0006815389462590001,8.785409513305849e-07,0.787610231648313,0,0
0.02,0.5,0.01,530,520,24.9577317684907,0.342555420953155,0.003145010820992,0.0015197929627720002,5,0.16824224519940897,0.000663598481343,7.2943096398365e-07,0.8098147143102791,0,0
0.02,0.5,0.01,550,540,25.573737277118898,0.340066192100987,0.002409967335411,0.0015322799661600002,7,0.16030373611895302,0.0006952650476939999,1.00154796122143e-06,0.8339133739124541,0,0
0.02,0.5,0.01,570,560,24.571043258462897,0.334646393141029,0.002529160664207,0.0015430259525339998,5,0.171061547148504,0.00071524013992,9.70627040083867e-07,0.802899884481768,0,0
0.02,0.5,0.01,580,570,28.979429974695503,0.333288289228236,0.003498886894018,0.00153332015182,5,0.168206317960255,0.0006913036076310001,9.179027582077879e-07,0.8150748318533281,0,0
0.02,0.5,0.01,590,580,32.328363576845696,0.33089217527799897,0.002252476122735,0.001538030297491,4,0.17089503126028302,0.0006935478526599999,9.2319583857132e-07,0.8057337301163641,0,0
0.02,0.5,0.01,610,600,26.318794979531997,0.33174451663994603,0.001871998833361,0.001527603444634,5,0.17474548440065696,0.000674788861922,7.305100038712e-07,0.823557910757011,0,0
0.02,0.5,0.5,530,520,23.7000239975739,0.30068224487951,0.029098101383735003,0.0016018009004500002,6,0.162596428571429,0.000792361176828,1.43415050868778e-06,0.81268548237887,0,0
0.02,0.5,0.5,540,530,17.963113163087197,0.30079905288993797,0.027029427994938,0.0015585404328639998,5,0.144178310046573,0.000735114508265,1.55300139455643e-06,0.7878514869462929,0,0
0.02,0.5,0.5,550,540,21.328309312940103,0.300464243282837,0.023421442355275,0.001556606149716,4,0.15833868245251198,0.000714788168114,1.2155998566188401e-06,0.7783073839987679,0,0
0.02,0.5,0.5,560,550,18.542592173012,0.299742009557248,0.027218681565124997,0.001539151424381,5,0.15236676597153304,0.000682216632111,9.88842218249599e-07,0.7895062738427271,0,0
0.02,0.5,0.5,570,560,15.129811627552302,0.299559779537283,0.025369589996591002,0.001554994748657,6,0.15080631753948498,0.000703895197973,8.511331936396379e-07,0.793659217295201,0,0
0.02,0.5,0.5,580,570,16.397206637718302,0.298180672940453,0.022887041458467004,0.0015542608064510002,4,0.158908720282538,0.000710037561384,8.03321730017908e-07,0.7931622171920051,0,0
0.02,0.5,0.5,590,580,14.920143425256601,0.298515663254053,0.024044596699035,0.001534711564503,5,0.153939093015558,0.0006761083778830001,7.865623198970279e-07,0.773192386628221,0,0
0.02,0.5,0.5,600,590,16.6771171006423,0.296774164818567,0.023278623883732998,0.00152924565264,4,0.158560794044665,0.0006613597620090001,6.859932383908651e-07,0.7810295211237429,0,0
0.02,0.5,0.5,610,600,14.084633737811698,0.295386044790865,0.023779435163447996,0.001536908612439,5,0.163687217047097,0.000659210879234,6.355925004108479e-07,0.809957437844162,0,0
0.02,0.5,0.5,620,610,12.5057709990953,0.292933374038005,0.019081582666938,0.001532631192931,5,0.154890219560878,0.000659957643024,1.01691725932012e-06,0.8189594972067059,0,0
0.02,0.5,0.5,630,620,15.8902510532975,0.29419923243573304,0.024824672808631,0.0015511707166460003,5,0.166808179438194,0.0006907296568700001,6.734041302346e-07,0.8029114615945708,0,0
0.02,0.5,0.5,640,630,19.5204939784931,0.293791577747207,0.025904697545102003,0.0015501889630279999,6,0.168350668647846,0.000698654160365,9.754260043296992e-07,0.809051390469204,0,0
0.02,0.5,0.5,650,640,13.122617110383802,0.29523546540636203,0.02902649985864,0.0015434284769929997,5,0.16018839861179998,0.0006853260730369998,9.148672925921151e-07,0.812751774760332,0,0
0.02,0.5,0.5,660,650,14.1861744258195,0.296123744755104,0.032676740398799,0.0015497425763170002,4,0.156019900497512,0.0006933216878110001,7.43665457631892e-07,0.787259479879722,0,0
0.02,0.5,0.5,670,660,15.54619134542,0.29508808147303495,0.036916798225382005,0.0015554334502729998,4,0.160164743863647,0.000688565411334,6.667371269102679e-07,0.794762173577674,0,0
0.02,0.5,0.5,680,670,14.299904670846601,0.29598586405151694,0.044252353619415,0.0015485753405819998,4,0.15395874916833,0.000685570426493,7.77745089421288e-07,0.7885980002150309,0,0
0.02,0.5,0.5,690,680,14.374686710943198,0.295559878967843,0.045936451586235,0.001577810210267,6,0.161878649764991,0.0007349271160910001,1.0401793956114e-06,0.7999162611568521,0,0
0.02,0.5,0.5,700,690,14.661792827505698,0.29633943857978,0.045904435072096995,0.0015324466196929998,4,0.150605608096897,0.000669179194575,1.04836944101968e-06,0.8070663038793671,0,0
0.02,0.5,0.5,710,700,14.2149828312652,0.294676635247428,0.038371169719561005,0.0015433038887200001,5,0.14759535655058098,0.000689515293982,8.872187897518791e-07,0.786970283747932,0,0
0.02,0.5,0.5,720,710,12.902807139215,0.29438373622456704,0.03939778824855,0.001536617229844,4,0.14668995342648,0.000676398106219,8.84016178439813e-07,0.775541167026162,0,0
0.02,0.5,0.5,730,720,15.4570254367849,0.294131325041187,0.033853337120403,0.0015589522971460002,5,0.17077330683888095,0.000703960557216,8.46914109372926e-07,0.792099819269192,0,0
0.02,0.5,0.5,740,730,14.478378455834598,0.294523504688096,0.03298330811286,0.0015466070936529998,5,0.171766848816029,0.0006861399094090001,6.82393247302801e-07,0.7924189276671859,0,0
0.02,0.5,0.5,750,740,12.526232464944,0.294014089476091,0.034723085394123,0.001544294456042,4,0.16029850746268698,0.0006883672324139999,8.63293234398547e-07,0.7909554965897792,0,0
0.02,0.5,0.5,760,750,14.190472229699699,0.29504277730719397,0.032987754841784005,0.0015669286123139998,4,0.17271371769383698,0.000718972247541,7.28906948993084e-07,0.7717593880922049,0,0
0.02,0.5,0.5,770,760,16.848858697833098,0.29332533601135197,0.029421960109740002,0.001555252360394,5,0.17093081134893,0.000693347955686,7.61574690542807e-07,0.8068533744692059,0,0
0.02,0.5,0.5,780,770,19.460696170982,0.292841988722719,0.023807232246407996,0.0015633896316039999,4,0.164373546028581,0.000704073905399,8.979983856673841e-07,0.7998311327360459,0,0
0.02,0.5,0.5,790,780,15.204262296645698,0.294250440237245,0.024113414159380998,0.0015427586087460002,4,0.15726835736781,0.000685051529841,9.014113378845721e-07,0.8022219676498391,0,0
0.02,0.5,0.5,800,790,12.5729911729827,0.29335344259249396,0.023747761984755002,0.001546001808679,4,0.169627791563275,0.000693075683799,8.563898457855979e-07,0.7871440172853901,0,0
0.02,0.5,0.5,810,800,11.4233622541516,0.294438453775303,0.021277014477884,0.0015311749182720003,4,0.16426917989418,0.000676665330101,9.15007762238438e-07,0.7999996228381121,0,0
0.02,0.5,0.5,820,810,17.6816542290662,0.29408724834853006,0.022799010843746,0.001547869310005,4,0.168442895086321,0.000683464458612,7.765676622112691e-07,0.7843098472150841,0,0
0.02,0.5,0.5,830,820,13.7948241900738,0.293368841369434,0.020296551262639,0.00155804217825,4,0.16587776827297798,0.000689575472722,7.294626742700141e-07,0.7778340918832941,0,0
0.02,0.5,0.5,840,830,12.634696231691198,0.29393765522513104,0.018304109898198997,0.001552901402342,5,0.171000827129859,0.000691017923878,7.34957780745674e-07,0.7792890744516779,0,0
0.02,0.5,0.5,850,840,15.103237109228699,0.292746965032739,0.021167522163939998,0.001541175204116,4,0.17158469945355198,0.0006690735711330001,7.49674913283718e-07,0.8078613402694091,0,0
0.02,0.5,0.5,860,850,14.8797667514692,0.291874578526539,0.021118377705603,0.001536412835467,5,0.155234776837564,0.000667444237421,7.808425549159309e-07,0.802097224991543,0,0
0.02,0.5,0.5,870,860,14.1861972156092,0.292930575808951,0.015872703993375002,0.001530703179879,4,0.14926739926739901,0.000655307817736,6.83973697466951e-07,0.7956825614964581,0,0
0.02,0.5,0.5,880,870,13.8485533418241,0.293984082428136,0.010658621175943002,0.001549247292656,5,0.164013266998341,0.0006918716057380001,8.38627713415732e-07,0.795543995024912,0,0
0.02,0.5,0.5,890,880,13.346957740204699,0.294829460508275,0.011510603696988001,0.0015429065998090001,5,0.163877822045153,0.0006755896360560001,7.89432115360357e-07,0.811804257533649,0,0
0.02,0.5,0.5,900,890,15.838318495408899,0.296352490979331,0.009596087083119,0.0015653718029629998,5,0.176635204504057,0.000713949813089,1.0580901412838302e-06,0.7933849828492091,0,0
0.02,0.5,0.5,910,900,18.151798498785,0.29669104491084497,0.007159395404724001,0.0015488388381300002,4,0.17706164270368502,0.000692325163345,8.936310454054791e-07,0.781710030770821,0,0
0.02,0.5,0.5,710,700,40.5523043930932,0.302469468276436,0.004678731479838,0.001537426165992,4,0.16409113422486402,0.0006847113509319999,9.209111777404141e-07,0.7897931084459581,0,0
0.02,0.5,0.5,720,710,15.3299707331526,0.304312036492303,0.005130494366072001,0.001538483701859,5,0.15477732697463598,0.000668289321479,7.804550072761259e-07,0.8125756443575659,0,0
0.02,0.5,0.5,740,730,14.720526422612,0.304471556754563,0.006174123850272,0.0015204644831160001,4,0.15427435387674,0.000650606141632,9.80237212782197e-07,0.804199304563215,0,0
0.02,0.5,0.5,760,750,19.2238009887331,0.302135144013323,0.004657177806379,0.001541225051481,5,0.15702451954937,0.0006824436285970001,9.54169690314833e-07,0.8174981730528359,0,0
0.02,0.5,0.5,770,760,16.2430883353896,0.30379520810626504,0.0019212223112400001,0.0015299312298639998,4,0.155356550580431,0.0006673826823130002,8.62553268769063e-07,0.7953046705472042,0,0
0.02,0.5,0.5,780,770,21.109652113842603,0.303709530540482,0.0070038598554659996,0.00155128614462,5,0.16368010618881698,0.000701011865378,9.79202748398212e-07,0.8150352739340531,0,0
0.02,0.5,0.5,790,780,13.8792315839852,0.303250954238932,0.007903756179784002,0.0015451018509409999,6,0.176722716782064,0.0006942621658870001,1.09732047327042e-06,0.82733494427882,0,0
0.02,0.5,0.5,800,790,16.4980154389482,0.30097209657835805,0.008377111393146,0.00153845927063,5,0.16090188305252698,0.000669719300412,7.30952024908794e-07,0.8010791754064269,0,0
0.02,0.5,0.5,810,800,15.068695730539,0.30157904754025605,0.007490526196689,0.0015343471602699999,5,0.160898392176363,0.000666286716915,8.073296080835041e-07,0.8007994690481409,0,0
0.02,0.5,0.5,820,810,31.296035487736102,0.294736514619161,0.004341840262928,0.0015390018178810002,4,0.16511320442902,0.00067284469871,6.81512668334361e-07,0.8008186924278391,0,0
0.02,0.5,0.5,830,820,15.7243350645734,0.29556227603671803,0.004341379552025,0.001544960415928,5,0.162781084656085,0.0007019432748230001,9.20385846868212e-07,0.7895891506811129,0,0
0.02,0.5,0.5,840,830,19.2818756393322,0.29607880856274,0.005887048967827,0.001564881415604,4,0.16950814223994698,0.000721608205613,1.01908797179772e-06,0.795797164403364,0,0
0.02,0.5,0.5,850,840,23.295657344043,0.29635498390798404,0.003959543579119,0.001579301994267,5,0.170355599867066,0.0007691517423460001,2.04115355636914e-06,0.797050215752022,0,0
0.02,0.5,0.5,860,850,17.509429908144902,0.297778388158864,0.0037500803233349997,0.001563817312592,4,0.168087672010214,0.00071945355791,1.16660334104428e-06,0.7900249891964001,0,0
0.02,0.5,0.5,870,860,14.3643387409623,0.298847345952888,0.003399304455952,0.0015439203280059998,4,0.160261586042449,0.000708827406222,1.1372376510636801e-06,0.795886423962977,0,0
0.02,0.5,0.5,880,870,15.774943332659301,0.300359249016605,0.003934914478264001,0.0015446360928139998,5,0.16608896179540197,0.000684792517964,9.150024756300501e-07,0.806009631305274,0,0
0.02,0.5,0.5,890,880,14.7818763955777,0.298083524325924,0.004122620530879,0.001541818037736,4,0.15831793413883,0.0006835836108999999,7.76717255748865e-07,0.786360277353857,0,0
0.02,0.5,0.5,710,700,15.0168732613025,0.299027474645498,0.030136162972613,0.001576653029139,6,0.166574179472586,0.0007236214882310001,8.52517414456844e-07,0.8169443109564979,0,0
0.02,0.5,0.5,720,710,18.5105180455025,0.29666471152821505,0.019381076563945,0.0015692438079989999,4,0.157944389275074,0.0007695496681,2.0414332529496997e-06,0.791169904126273,0,0
0.02,0.5,0.5,740,730,16.7805812959183,0.297627994310518,0.015435134027801,0.0015572354682810003,4,0.16275569461234,0.000713675802048,9.39431900140868e-07,0.8000965921056579,0,0
0.02,0.5,0.5,750,740,17.203441872132302,0.30036714119996005,0.015053828589706001,0.0015674497199960002,5,0.172101090188305,0.0007214960507960001,1.15358317235523e-06,0.813471730144197,0,0
0.02,0.5,0.5,760,750,17.0284369328146,0.300182460090369,0.013852252914578998,0.0015570456690210002,4,0.15167997338656,0.000722851181889,1.10676237205007e-06,0.786389996802782,0,0
0.02,0.5,0.5,770,760,19.260932225479,0.299708980763138,0.011759329615604998,0.001575497326706,5,0.17077943615257002,0.000755812324091,9.77741251758812e-07,0.795400696864112,0,0
0.02,0.5,0.5,780,770,17.4787085205554,0.29799096623002197,0.009632364121815,0.001563218390805,4,0.17179743461602498,0.00072090779828,9.6000024000006e-07,0.792576795812368,0,0
0.02,0.5,0.5,790,780,15.909723008242599,0.298170154935588,0.009209194007126,0.0015311749182720003,4,0.15375330687830702,0.0006956749245249999,1.18708995282657e-06,0.790711510923563,0,0
0.02,0.5,0.5,800,790,13.4492109687447,0.296279067214125,0.008969824291715,0.001556925234272,4,0.163492854769026,0.0007137827154850001,1.0267801381297701e-06,0.7689601412427929,0,0
0.02,0.5,0.5,810,800,20.4581761669685,0.298513368469692,0.012381131360549,0.0015684186941070002,5,0.17211497211497198,0.000714626378151,1.11752158660196e-06,0.791104158907231,0,0
0.02,0.5,0.5,820,810,22.252546239665698,0.299443228405959,0.020494436533851003,0.0015437481909200002,4,0.15413558760152501,0.000687331324988,7.484669551451399e-07,0.7766025943443221,0,0
0.02,0.5,0.5,830,820,15.8250666055819,0.29939141831965005,0.018488359244827,0.001541461072943,4,0.14923153197818498,0.00070429669303,1.12088329978202e-06,0.788450309506201,0,0
0.02,0.5,0.5,840,830,15.6476852035461,0.297820916496611,0.01721152912393,0.0015618978476039998,5,0.1617552105588,0.0007120650315660001,9.70453629827339e-07,0.8164422260438929,0,0
0.02,0.5,0.5,850,840,13.4974529343514,0.29783279614299296,0.019088238331639,0.001567115680019,5,0.161094576719577,0.000734247133604,1.0795282602310801e-06,0.799359896362748,0,0
0.02,0.5,0.5,860,850,13.826050099584,0.296872837553597,0.020006727039169,0.001540187587836,5,0.148813663567762,0.000680674683798,6.94916477102169e-07,0.805533097428992,0,0
0.02,0.5,0.5,870,860,15.698314553764,0.297834150895465,0.023581312657636005,0.0015506752661360002,5,0.16293717884966,0.000697139738525,7.35167443602581e-07,0.80390342483779,0,0
0.02,0.5,0.5,880,870,19.956276872435,0.29611351630610805,0.021540030827066,0.0015559242283649998,5,0.16264481959616,0.00071374096265,1.17861754106765e-06,0.803982584065255,0,0
0.02,0.5,0.5,890,880,17.8414942855919,0.29601536123681704,0.016725608343555,0.001559144932095,5,0.172939017504235,0.0007199539395269999,9.66520355245284e-07,0.79869954289798,0,0
0.02,0.5,0.5,900,890,14.4799089612834,0.295323848714174,0.016688358026938,0.001556216603316,4,0.161097339282763,0.0007077011570569999,9.2902479071654e-07,0.802519381497936,0,0
0.02,0.5,0.5,910,900,17.9776446645812,0.296394128943146,0.015519327169424,0.0015794595959970003,5,0.16839137645107802,0.0007320229134930001,9.715748715131082e-07,0.7957285683441558,0,0
0.02,0.5,0.5,920,910,18.3052953417133,0.297990533076201,0.013802909396062999,0.0015681874966320002,4,0.171680686128979,0.0007225994754530001,8.618842625851829e-07,0.767660608383087,0,0
0.02,0.5,0.5,930,920,15.866977750424399,0.29811884665217897,0.012085249303946999,0.0015614791296360002,5,0.16651807825656303,0.000709119008105,9.274821613025151e-07,0.7808081911770142,0,0
0.02,0.5,0.5,940,930,22.773989894739298,0.29667925623186,0.013893676117509999,0.001554200129269,4,0.167943615257048,0.0007190163216729999,1.09539578684684e-06,0.774584056375047,0,0
0.02,0.5,0.5,950,940,16.208964713341903,0.296365098423717,0.014112624395048002,0.001558113812573,4,0.166801170418613,0.00070987528815,1.03317960439759e-06,0.800312796165686,0,0
0.02,0.5,0.5,960,950,14.529421134814001,0.29716441160691703,0.014660055691932,0.001547537826373,4,0.163257199602781,0.000693979957222,1.13669043486366e-06,0.795831377655095,0,0
0.02,0.5,0.5,970,960,17.2107562619098,0.29807041053321004,0.017935538291381,0.0015508684863520003,4,0.161663832199547,0.00069901871911,7.78111062571453e-07,0.77798833885025,0,0
0.02,0.5,0.5,980,970,15.0904731047593,0.29977731726616497,0.021110638900358,0.001552773475535,5,0.16160373557088298,0.0006961732193910001,8.14931853422226e-07,0.806096328817919,0,0
0.02,0.5,0.5,990,980,21.3782073343835,0.299161879414474,0.025656008440775,0.0015662247585420002,5,0.161766181635725,0.000705102834768,8.628126063312158e-07,0.818484335492792,0,0
0.02,0.5,0.5,1000,990,17.0668079449798,0.30104368752057803,0.025505808607023995,0.0015700724637320001,4,0.164893136485747,0.0007203716594639999,9.54134970501725e-07,0.7785747292869221,0,0
0.02,0.5,0.5,1010,1000,16.0118389555874,0.302833536260767,0.019893564301968,0.001561219390305,5,0.151419528331073,0.0007085336635289999,1.18525029631257e-06,0.8060593863354469,0,0
0.02,0.5,0.5,1020,1010,16.556380712109302,0.300656918535842,0.019040717845673998,0.0015595141236120003,4,0.15911199469847598,0.00072038514256,1.13664234758638e-06,0.7791890195801541,0,0
0.02,0.5,0.5,1030,1020,16.7088905320952,0.29936951925854904,0.017005153646325002,0.0015663025870070002,5,0.163261916625145,0.0007150460919060001,8.599870889699791e-07,0.799204928115457,0,0
0.02,0.5,0.5,1040,1030,14.8437186078719,0.299946441834639,0.016693823900772,0.001572566225587,6,0.161973706107506,0.0007300092197670001,1.34371515830063e-06,0.812231550565117,0,0
0.02,0.5,0.5,1050,1040,19.0019506219757,0.299242140714556,0.013805718175908002,0.001575362255702,5,0.166466566616641,0.0007426297752119999,1.2607788704149401e-06,0.7933019576998621,0,0
0.02,0.5,0.5,1060,1050,17.350554595640098,0.299306326706199,0.016631674643643,0.00158787941824,4,0.17907131011608604,0.000757096037986,1.2895134369816002e-06,0.775799411324005,0,0
0.02,0.5,0.5,1070,1060,16.8118092914141,0.299018873605198,0.016150744432065,0.0015911492754070002,5,0.178976143141153,0.0007560964295499999,1.2121397947324302e-06,0.792611432207893,0,0
0.02,0.5,0.5,1080,1070,18.0447180845787,0.299705647013141,0.02002545609976,0.001577029480945,4,0.171799934188878,0.0007465030168049999,1.20644089627022e-06,0.788429607644854,0,0
0.02,0.5,0.5,1090,1080,13.2981132401568,0.3006501405752439,0.023855644459369,0.0015660654207570002,5,0.18299555116164104,0.000713459284343,9.29246545541027e-07,0.7895813747279051,0,0
0.02,0.5,0.5,1100,1090,12.9529481051664,0.300690621684678,0.022097533512403997,0.0015575369266249998,5,0.165755467196819,0.000711997137543,1.2177959552678001e-06,0.809444852855688,0,0
0.02,0.5,0.5,1110,1100,14.304911918613401,0.30039618050078104,0.019436443119524,0.0015667772191779999,5,0.176928169480305,0.000710202068978,7.39976646337042e-07,0.7990717186922641,0,0
0.02,0.5,0.5,1120,1110,15.3645968791844,0.300292445277427,0.018654196926666998,0.0015520868580170002,4,0.16632013201320098,0.000708706246217,9.411712284699058e-07,0.7934058140303298,0,0
0.02,0.5,0.5,1130,1120,17.1187901663076,0.3012439556072,0.019633126558709,0.001560008422859,5,0.173227302849569,0.000696049056861,7.77353193578656e-07,0.816400296485154,0,0
0.02,0.5,0.5,1140,1130,15.0619370808233,0.302356427016396,0.020331189859728,0.0015495710877370002,6,0.166716147121887,0.0006945169269119999,8.06560610594918e-07,0.8114422102977109,0,0
0.02,0.5,0.5,1150,1140,16.2733014088228,0.301874319563842,0.021091004055583003,0.001536951347574,5,0.15693891102257598,0.0006734823403400001,7.750833022325279e-07,0.8008586794473359,0,0
0.02,0.5,0.5,1160,1150,18.703260365735396,0.299511629558015,0.018473206292453,0.001535413571075,5,0.15252475247524697,0.000689046688771,7.387452968108741e-07,0.7989903524818299,0,0
0.02,0.5,0.5,1170,1160,15.9108497896627,0.300763064072133,0.025906021148235998,0.001543546323811,5,0.166063412896331,0.000668071595295,6.05112212120443e-07,0.802420966024395,0,0
0.02,0.5,0.5,1180,1170,16.6427817826894,0.298844469392732,0.024398386708324997,0.001547422111938,4,0.160796957671958,0.000694963830957,8.006012346595999e-07,0.797110366578117,0,0
0.02,0.5,0.5,1190,1180,16.1073061894426,0.297967099116623,0.022776883475052998,0.001550974902006,4,0.168628420705572,0.0006996505984,8.87014849336058e-07,0.7898185674441349,0,0
0.02,0.5,0.5,1200,1190,13.910915977009301,0.299201945409228,0.024292646938737002,0.0015313784137489998,5,0.154119012100116,0.000664629055102,7.40339475869132e-07,0.793430308243514,0,0
0.02,0.5,0.5,1210,1200,14.8246728900714,0.29964595502024105,0.02337817318217,0.00153988327427,4,0.152447320391571,0.000684787743723,1.09505695853917e-06,0.78667972590385,0,0
0.02,0.5,0.5,1220,1210,14.0674547143487,0.299431889278066,0.025189968389116,0.001537178153324,4,0.15504799735187,0.0006798734238060001,8.473688832805879e-07,0.7887920061207099,0,0
0.02,0.5,0.5,1230,1220,15.2833327040624,0.30063594808167104,0.024945442859883,0.001544737773094,4,0.16355047240179,0.0006818635618119999,7.64968200947945e-07,0.7958909161799309,0,0
0.02,0.5,0.5,1240,1230,16.5553870590721,0.301485225291851,0.03179677426078299,0.001539789862225,4,0.172401790154152,0.0006674189197319999,6.34435958030234e-07,0.7841025502046121,0,0
0.02,0.5,0.5,1250,1240,20.344386258470198,0.29903712583201303,0.03462661933671,0.0015363263246179998,5,0.15746726338471698,0.0006690224102660001,9.265326374649609e-07,0.809017759519336,0,0
0.02,0.5,0.5,1260,1250,18.9888163309393,0.298596545220665,0.03346211554873,0.0015467169374409999,5,0.16343444389192802,0.00068255540931,9.019039123861479e-07,0.802371279761176,0,0
0.02,0.5,0.5,1270,1260,14.045859447396,0.30039709171459494,0.031517717318264,0.001546363589428,5,0.15884217550884197,0.0006716086401799999,6.51427190032693e-07,0.7941038939019641,0,0
0.02,0.5,0.5,1280,1270,20.158854852804602,0.30218003997827697,0.026992846757597,0.001565805821201,5,0.16538780933399802,0.00073022021832,1.00740636812214e-06,0.7864053316706601,0,0
0.02,0.5,0.5,1290,1280,13.8105696988789,0.30133098984905204,0.027522093848660997,0.0015584584890060002,5,0.171932439145554,0.0007043394971119999,1.0141360602233102e-06,0.8019594282948409,0,0
0.02,0.5,0.5,1300,1290,14.239095205891,0.301287629599589,0.028959734747301003,0.001553824562239,4,0.165089641434263,0.000700317189657,9.571647929580759e-07,0.777453049019179,0,0
0.02,0.5,0.5,1310,1300,14.4900194172132,0.303811443153594,0.028268263408592002,0.00155816239856,5,0.17594408907841702,0.0007041746204349999,8.889453762206758e-07,0.7891452107818121,0,0
0.02,0.5,0.5,1320,1310,16.244678042393,0.30693438429436104,0.026467175179822004,0.0015454384231460001,4,0.16033881415047302,0.000689347620865,9.598357772024491e-07,0.776180255268783,0,0
0.02,0.5,0.5,1340,1330,24.2293125812226,0.302793151585719,0.021847717912654,0.001572940865043,6,0.177016883332149,0.0007120280761460001,6.50444629331463e-07,0.821649268494051,0,0
0.02,0.5,0.5,1350,1340,19.9747610115234,0.300676568524544,0.015164211830622,0.001542825810892,4,0.16329866270430898,0.0006873319015639999,8.109080455156079e-07,0.7929083647201041,0,0
0.02,0.5,0.5,1360,1350,17.2143331679982,0.29831902840620195,0.014871428630963999,0.001563115235173,5,0.17072968490878898,0.0007059586328999999,8.045892944594459e-07,0.8115697443283192,0,0
0.02,0.5,0.5,1370,1360,17.9766688478443,0.29729989804327694,0.016040303252972,0.0015659400138210002,7,0.16893835400296597,0.000713061123105,9.182653669163879e-07,0.8153935822283779,0,0
0.02,0.5,0.5,1380,1370,14.3330436832356,0.299339351839672,0.008155606159828,0.001547537826373,5,0.15781907599186598,0.0006965461345079999,6.91429470732425e-07,0.808636652914689,0,0
0.02,0.5,0.5,1390,1380,16.957575235875098,0.29794630319265303,0.0031987339542150005,0.001544672032765,4,0.167887184562098,0.0006935680036169999,9.744727473373009e-07,0.7986213973818059,0,0
0.02,0.5,0.5,1400,1390,15.172690217894402,0.299646378614031,0.006117954869053999,0.0015373604847839998,4,0.157628524046434,0.0006813910648480001,7.48105251408798e-07,0.8056955067526801,0,0
0.02,0.5,0.5,1410,1400,14.0558302041154,0.298983656044965,0.006291640171507,0.001551661593455,5,0.174916861246727,0.000700585629137,9.262653124947191e-07,0.8144878106587992,0,0
0.02,0.5,0.5,1420,1410,19.8910483934891,0.300380754477922,0.002830137293226,0.001569250535752,4,0.17008015087223,0.0007419206534880001,9.19543487872483e-07,0.817105634023364,0,0
0.02,0.5,0.5,1430,1420,16.305926511940697,0.301656009849926,0.0035309428671830003,0.001547910491795,6,0.162878787878788,0.0006918409843350001,7.03450955879597e-07,0.822215635096531,0,0
0.02,0.5,0.5,1440,1430,23.313519106205696,0.30508930235470505,0.00829254376299,0.0015529471436070003,5,0.16975739448321697,0.000683976186686,6.00981511491131e-07,0.7953373901928771,0,0
0.02,0.5,0.5,1480,1470,20.474647932851,0.308953196275303,0.004345217322201,0.0015819360143039998,4,0.184008528784648,0.0007587167597519999,1.07295016275248e-06,0.790003863326252,0,1
