,rg,mean_displacement,shape,density,clique_number,average_clustering,mean_closeness,mean_betweenness,assortativity
9712,0.3081079587462032,21.313416502080255,-0.0001671794021804817,0.0014737439682089128,4,0.04739647396473967,0.00027041789519457283,8.902324718586329e-08,0.8950512813229304
9713,0.3055633165586898,21.7908647695993,-0.0012528930171831106,0.0014651783460165179,3,0.04105392156862745,0.0002658663096292589,1.2630450426569956e-07,0.9143898461781476
9714,0.3067842938454237,18.747914237274887,-0.0018772898730964886,0.0014830883488308154,4,0.05051124744376279,0.0002890210964352259,1.290836121192356e-07,0.8932995086078911
9715,0.30592956108050684,20.997182678273496,-0.003190032329686384,0.0014989901540015148,3,0.056168300653594766,0.00030715685924945213,1.2630450426569956e-07,0.8873126727093682
9716,0.3062872201990988,19.474461328811238,-0.003384837263842961,0.0014855403624718484,4,0.04558492112272075,0.00028738086182187634,1.3584741776215454e-07,0.9060650797459648
9717,0.3053083928076184,20.648698542801288,-0.0038550156741800562,0.0014719323591514955,4,0.04865806187256709,0.00026670554197086,1.0281602508711011e-07,0.9089706869888652
9718,0.3042906630165556,19.511316930032088,-0.0044818260720302094,0.0014828956689840664,3,0.04817309655031639,0.00028292103311352434,9.570464803537169e-08,0.9028437894227253
9719,0.3008018524733749,19.569234297467016,-0.007995751653962605,0.001459080356015607,3,0.04712149149764392,0.00024977047562931075,7.443694123953675e-08,0.9235114046916816
9720,0.2997608294355367,27.213390615454678,-0.006391211029337336,0.0014695304055708082,3,0.05316973415132924,0.0002673369577300251,7.171311784401979e-08,0.8866737537136867
9721,0.30164910639579096,22.09047888161125,-0.008035733563973467,0.001478736360811672,4,0.05884040155705798,0.0002776394401554687,1.409649574723727e-07,0.9071793804172872
9722,0.30551727217978586,23.60220309803209,-0.007426914171214184,0.001462104356753463,3,0.04589223519770538,0.0002553047423722978,1.0002463979062751e-07,0.9226388198637632
9723,0.30417496839259245,18.130586168226113,-0.012081190354734405,0.0014755258104724154,3,0.05826707441386341,0.0002779404263810061,7.380739506868542e-08,0.8690309310764945
9724,0.3034108985184635,23.644826858258337,-0.010888997611855685,0.0014674324665488513,3,0.045138888888888895,0.0002614645643665191,6.315225213284978e-08,0.9130823238247228
9725,0.2993444509831413,23.293229691150106,-0.008652054765317935,0.0014659471601847856,3,0.057320301364284273,0.0002619508460547486,7.445054209609271e-08,0.926237593479025
9726,0.297831911452772,18.769804803108933,-0.011588649358992092,0.0014803854582860108,4,0.05649682832003275,0.00027454625001553597,9.270367554434423e-08,0.9182017299691999
9727,0.2957678573512304,22.284680861458554,-0.015516351336162476,0.0014843409972561266,4,0.0570930709307093,0.00027335013889087125,5.779519712590077e-08,0.9140221192969868
9728,0.2975037354758385,21.115077595322603,-0.014505545384692481,0.0014675650034766054,3,0.05586249232658072,0.0002559643904026961,4.449776426128524e-08,0.9207041227512046
9729,0.2996825584516628,20.33735008432306,-0.01388584897528443,0.001483841567900816,4,0.054703476482617586,0.0002824726320772888,1.0733834412782316e-07,0.9074488544049892
9730,0.29696514402922186,23.08119350760206,-0.01545921438032496,0.0014950414458711938,5,0.057678132678132675,0.000301494270527478,1.936437818928174e-07,0.9091439414201464
9731,0.29640800108632204,24.232536707057392,-0.013242390623067209,0.001474352303081585,4,0.049437282586453864,0.0002787369280060133,1.5898680355855038e-07,0.9031763752053432
9732,0.2971515859942585,23.269727565697302,-0.011906063522175905,0.001501918825580826,4,0.06300613496932515,0.0003139361972725572,1.748874744841257e-07,0.8762689623348923
9733,0.29666868035122745,23.33306863481793,-0.011923033586261407,0.0014815819106908151,4,0.060633946830265836,0.00028613620752853097,1.3093427322488773e-07,0.8997991177749705
9734,0.2971033475556305,22.25752642733337,-0.009325477978297636,0.0014977307794987356,4,0.05944342132187435,0.00030231040813322543,1.4090958682740324e-07,0.8965250507098955
9735,0.29894645400017217,20.69299611678071,-0.011076078730287585,0.0014996591683708249,4,0.06368098159509201,0.000310363758297228,2.0542338272738574e-07,0.9102654773469948
9736,0.30055110426451515,21.64461709462267,-0.004254763021784053,0.0015079445781408295,4,0.06513292433537833,0.000319484550619782,1.4157557458238744e-07,0.8877354592847152
